EmployeeNumber,SSNValue,FirstName,LastName,DateOfBirth,HomeStreet1,HomeCity,HomeZip,HomeCountry,Organization.Code,Department.Code,Supervisor,Email,DepartmentDescription,LoginId,CostCenter,EmployeeGroup,PositionCode,PositionDescription
514781,20012974,Marthinus Christoffel,Asbury,08.11.1962,90 Oak Drive,Randburg,"2108,79295513533",ZA,C1,21105666,583395,no_mail_available,"TX-R-164 - Warehouse, Operations Buildings 58, 85",q2035931,410097,direct,1257008,Contractor
456502,20012974,Marthinus Jan Joachim,Asbury,08.11.1962,26 Kingfisher Lane,Johannesburg,"2108,94645902855",ZA,C1,21163901,581412,no_mail_available,"FG-9-ZA-31 - Architecture,Business Part.,eInvoice Acc",q2010841,310006,direct,1397688,"Adv. Spec., HR Audit and Reporting"
456502,20012974,Marthinus Jan Joachim,Aslett,30.11.1962,59 Willow Road,Midrand,"2109,09996292176",ZA,C1,21163901,581412,no_mail_available,"FG-9-ZA-31 - Architecture,Business Part.,eInvoice Acc",q4670568,O202,indirect,1139706,Contractor
462137,20012974,Mmaphuthi Christopher,Aslett,30.11.1962,105 Cedar Crescent,Randburg,"2109,25346681498",ZA,C1,21158961,462189,no_mail_available,FG-9-ZA-50 - Retail Customer Touchpoints,q2547986,410042,direct,1151052,Contractor
672671,20012974,Nompumelelo Charlotte,Atkinson,15.12.1962,37 Birch Street,Sandton,"2109,40697070819",ZA,C1,21162933,647982,no_mail_available,FG-9-ZA-75 - Program and Volume Planning,q1133557,410042,indirect,1153605,Contractor
672671,20012974,Nonhlanhla Andronicah,Aucamp,15.12.1962,81 Elm Avenue,Johannesburg,"2109,56047460141",ZA,C1,21162933,647982,no_mail_available,FG-9-ZA-75 - Program and Volume Planning,q1238407,420003,direct,1153680,Contractor
465981,20012974,Olebogeng Christopher,Aucamp,30.01.1963,12 Pine Lane,Midrand,"2109,71397849462",ZA,C1,21159001,603075,no_mail_available,FG-9-ZA-97 - IT Service Desk,q4104390,410034,indirect,1153927,Contractor
465981,20012974,Pius Mathebo Lawrence,Audie,14.02.1963,68 Aspen Road,Sandton,"2109,86748238784",ZA,C1,21159001,603075,no_mail_available,FG-9-ZA-97 - IT Service Desk,q4543932,320000,direct,1305248,"Spec., Retail & Operations"
583625,20012974,Reginald Mandlakayise,Audie,18.02.1963,44 Fir Street,Randburg,"2110,02098628105",ZA,C1,21138510,580622,no_mail_available,"TX-R-432 - Axles, Eng. Pre-Ass., Powertr., Marr.",q6054957,140F11,indirect,1165239,Process Supporter
581435,20012974,Segele Katlego George,Austin,18.02.1963,32 Spruce Drive,Johannesburg,"2110,17449017426",ZA,C1,21138510,580622,no_mail_available,"TX-R-432 - Axles, Eng. Pre-Ass., Powertr., Marr.",q3436147,140F12,indirect,19001641,Associate
581521,20012974,Solomon Mapila Tshepo,Austin,23.02.1963,91 Chestnut Avenue,Midrand,"2110,32799406748",ZA,C1,21105661,580466,no_mail_available,TX-R-15 - Veh. Dispatch and Distrib. Center ZA,q7932700,140F12,direct,19002940,Associate
581521,20012974,Thabo  Ngwato Tshwane,Awvince,27.02.1963,56 Poplar Lane,Randburg,"2110,48149796069",ZA,C1,21105661,580466,no_mail_available,TX-R-15 - Veh. Dispatch and Distrib. Center ZA,q0004574,140F14,direct,19002500,Associate
581421,20012974,Theodore Francisthabo,Awvince,27.02.1963,20 Magnolia Street,Sandton,"2110,63500185391",ZA,C1,21158941,662785,no_mail_available,FG-9-ZA-22 - Workload Automation,q4293115,410036,direct,1153601,Contractor
685019,20012974,Anna Maria Elizabeth,Awvince,25.03.1963,74 Walnut Road,Johannesburg,"2110,78850574712",ZA,C1,21158959,580652,no_mail_available,FG-9-ZA-44 - HR and M Reporting,q4489684,410000,direct,1235282,"GM: Logistics, Shopfloor, OtD Platform"
672332,20012974,Anna Maria Elizabeth,Awvince,25.03.1963,8 Cypress Crescent,Midrand,"2110,94200964034",ZA,C1,21141868,389169,no_mail_available,"TX-R-352 - Seam Seal, UBS",q1465768,410033,direct,1153603,Contractor
523424,20012974,Bogatsu Abram Dennis,Ayob,29.03.1963,41 Alder Drive,Sandton,"2111,09551353355",ZA,C1,21158940,550324,no_mail_available,description unavailable,q4881602,120F04,direct,19000823,Process Technician
523424,20012974,Christopher Kedibone,Ayob,29.03.1963,29 Hickory Lane,Randburg,"2111,24901742677",ZA,C1,21158940,550324,no_mail_available,description unavailable,q5668198,110F21,indirect,1149102,Specialist: Systems & Processes
515550,20012974,Daniel Jacobus Johan,Ayob,29.03.1963,93 Juniper Street,Johannesburg,"2111,40252131998",ZA,C1,21105699,580970,no_mail_available,"TX-R-451 - Short Track, Dyn. Perf., Leak Tst., Off.",q9219912,110F14,indirect,19003221,Associate
581708,20012974,Daniel Jacobus Johan,Ayob,29.03.1963,17 Dogwood Avenue,Midrand,"2111,5560252132",ZA,C1,21122542,580509,no_mail_available,"C3-ZA-A-61 - Warranty, Motorplan",q3817165,110F16,direct,19002198,Associate
581708,20012974,Dorothy Mmamatshitse,Azom,16.04.1963,65 Palm Road,Randburg,"2111,70952910641",ZA,C1,21122542,580509,no_mail_available,"C3-ZA-A-61 - Warranty, Motorplan",q3849845,340001,direct,19000638,Specialist: Risk Control
581684,20012974,Eileen Jurgen Darryl,Azom,16.04.1963,50 Olive Street,Sandton,"2111,86303299963",ZA,C1,21163397,225640,no_mail_available,FR-20-ZA - Finance Hub Südafrika,q7365163,410097,indirect,1156248,Contractor
514874,20012974,Godfrey Mosimanegape,Baartman,17.04.1963,6 Redwood Lane,Johannesburg,"2112,01653689284",ZA,C1,21105665,583037,no_mail_available,"TX-R-162 - Warehouse Operations Build 40,55,80",q0824192,410062,direct,1369999,Contractor
612174,20012974,Ishmael Letlhogonolo,Baatjes,24.04.1963,58 Beech Drive,Midrand,"2112,17004078606",ZA,A1,21158986,618037,no_mail_available,"FG-9-ZA-81 - Inbound JIT&JIS,Log.Data,Container Mgmt.",q7982013,410097,direct,1156249,Contractor
612174,20012974,Jack Stanley Maditsi,Baatjes,24.04.1963,82 Cypress Road,Sandton,"2112,32354467927",ZA,C1,21158986,618037,no_mail_available,"FG-9-ZA-81 - Inbound JIT&JIS,Log.Data,Container Mgmt.",q4196656,410075,direct,1156246,Contractor
674086,20012974,Jacobeth Motlalepule,Babczyk,09.05.1963,23 Hawthorn Street,Randburg,"2112,47704857248",ZA,C1,21105667,582277,no_mail_available,description unavailable,q0587196,110F25,indirect,19002066,Associate
520311,20012974,James Robert Lithgow,Babczyk,09.05.1963,36 Linden Avenue,Johannesburg,"2112,6305524657",ZA,C1,21158995,613378,no_mail_available,FG-9-ZA-91 - Workspace OS and App Platform,q0590949,110F15,indirect,19002060,Associate
520311,20012974,James Robert Lithgow,Babedi,29.05.1963,71 Maple Crescent,Midrand,"2112,78405635891",ZA,C1,21158995,613378,no_mail_available,FG-9-ZA-91 - Workspace OS and App Platform,q5326942,110F25,indirect,19003204,Associate
683814,20012974,Joel Johannes Pieter,Babumba,29.05.1963,14 Fir Lane,Randburg,"2112,93756025213",ZA,C1,21138508,678685,no_mail_available,"TX-R-430 - Main Wiring Harn., Brake and Fuel, Roof.",q8038347,110F20,indirect,19001787,Associate
683771,20012974,Jonathan Christopher,Babumba,03.06.1963,16 Rose Avenue,Johannesburg,"2113,09106414534",ZA,C1,21141868,580929,no_mail_available,"TX-R-352 - Seam Seal, UBS",q6228699,110F15,indirect,19002069,Associate
20017628,20012974,Jordan James Raymond,Badat,03.06.1963,49 Maple Street,Sandton,"2113,24456803856",ZA,C1,21162934,580741,no_mail_available,"FG-9-ZA-76 - Change Control, Verification, Validation",q6586778,110F25,direct,19002816,Associate
20017628,20012974,Josias Dumisani Fana,Badat,14.06.1963,91 Oak Drive,Randburg,"2113,39807193177",ZA,C1,21162934,580741,no_mail_available,"FG-9-ZA-76 - Change Control, Verification, Validation",q8917708,460004,direct,19003777,Contractor
20016405,20012974,Keitumetse Mantsetsa,Badenhorst,24.06.1963,27 Kingfisher Lane,Johannesburg,"2113,55157582499",ZA,C1,21133442,20014824,no_mail_available,FG-776 - Enabling South Africa,q0977129,410038,direct,1156887,Contractor
677695,20012974,Khayelihle Mpumelelo,Badenhorst,24.06.1963,60 Willow Road,Midrand,"2113,7050797182",ZA,C1,21141867,582329,no_mail_available,"TX-R-35 - Corrosion Protection, Paint-Finish",q0450388,110F25,indirect,19002023,Associate
642302,20012974,Langutelani Treasure,Badenhorst,02.07.1963,106 Cedar Crescent,Randburg,"2113,85858361142",ZA,C1,21158943,685570,no_mail_available,"FG-9-ZA-24 - Databases, Cloud Migration Factory",q7096193,430001,direct,1156886,Contractor
642509,20012974,Letlantheng Terrence,Badenhorst,21.07.1963,16 Rose Avenue,Johannesburg,"2114,01208750463",ZA,C1,21158990,580771,no_mail_available,FG-9-ZA-85 - Shopfloor,q3660396,110F25,indirect,19002556,Associate
642302,20012974,Lucas Mpande Gregory,Badenhorst,21.07.1963,49 Maple Street,Sandton,"2114,16559139785",ZA,C1,21158943,685570,no_mail_available,"FG-9-ZA-24 - Databases, Cloud Migration Factory",q0030960,110F28,indirect,19001691,Associate
640901,20012974,Makoto Motsoko Edwin,Badenhorst,23.07.1963,91 Oak Drive,Randburg,"2114,31909529106",ZA,C1,21158980,580555,no_mail_available,description unavailable,q9868714,410021,indirect,1158228,Contractor
549753,20012974,Masekgoloane Present,Badenhorst,23.07.1963,27 Kingfisher Lane,Johannesburg,"2114,47259918428",ZA,C1,21158947,561417,no_mail_available,FG-9-ZA-32 - International Finance Template,q8565932,140F11,direct,19001890,Associate
549753,20012974,Mmamonoane Wilhemina,Badenhorst,31.07.1963,60 Willow Road,Midrand,"2114,62610307749",ZA,C1,21158947,561417,no_mail_available,FG-9-ZA-32 - International Finance Template,q5426576,410037,indirect,1158235,Contractor
581421,20012974,Mulamuleli Tshanduko,Badenhorst,31.07.1963,106 Cedar Crescent,Randburg,"2114,7796069707",ZA,C1,21158941,662785,no_mail_available,FG-9-ZA-22 - Workload Automation,q6189030,130F10,indirect,19001038,Snr Artisan
657791,20012974,Neo Innocent Siphiwe,Badenhorst,06.08.1963,38 Birch Street,Sandton,"2114,93311086392",ZA,C1,21130503,582145,no_mail_available,"FG-AP-40 - IT NSC South Africa, Sub Sahara",q1497026,130F10,direct,1136416,Snr Artisan: Maintenance
685554,20012974,Nompendulo Nokuthula,Badenhorst,10.08.1963,82 Elm Avenue,Johannesburg,"2115,08661475713",ZA,C1,21105684,581342,no_mail_available,TX-R-40 - Quality Management,q3000558,340016,indirect,1337497,"Adv. Spec., Facility Management Energy"
423381,20012974,Nonhlanhla Fortunate,Badenhorst,10.08.1963,13 Pine Lane,Midrand,"2115,24011865035",ZA,C1,21158959,580652,no_mail_available,FG-9-ZA-44 - HR and M Reporting,q1576311,130F10,direct,19001257,Artisan: Millwright
606445,20012974,Nthabiseng Mantsatsi,Badenhorst-Schnetler,22.08.1963,69 Aspen Road,Sandton,"2115,39362254356",ZA,C1,21158936,580824,no_mail_available,"FG-9-ZA-16 - Car Data, Fleet Data",q0431248,,indirect,1151971,HR-SSP
606445,20012974,Ntlotleng Innocentia,Badenhorst-Schnetler,22.08.1963,45 Fir Street,Randburg,"2115,54712643678",ZA,C1,21158936,580824,no_mail_available,"FG-9-ZA-16 - Car Data, Fleet Data",q5376212,410044,indirect,1160147,Contractor
488178,20012974,Phoshi Ngwako Marcus,Baeta,20.09.1963,33 Spruce Drive,Johannesburg,"2115,70063032999",ZA,C1,21158941,662785,no_mail_available,FG-9-ZA-22 - Workload Automation,q1156425,430005,direct,19000367,Specialist: IT
488178,20012974,Portia Annah Lindiwe,Baeta,20.09.1963,92 Chestnut Avenue,Midrand,"2115,85413422321",ZA,C1,21158941,662785,no_mail_available,FG-9-ZA-22 - Workload Automation,q3252843,310011,direct,19000699,Training Consultant
649106,20012974,Shilubane Thomas Roy,Bahadur,23.09.1963,57 Poplar Lane,Randburg,"2116,00763811642",ZA,G6,21076292,582151,no_mail_available,SF3-ZA-F-2 - Controlling,q2970182,410041,direct,1160148,Contractor
640901,20012974,Thabang Ntibe Edward,Bahadur,23.09.1963,21 Magnolia Street,Sandton,"2116,16114200964",ZA,A1,21158980,580555,no_mail_available,description unavailable,q5041638,410070,indirect,1160407,Contractor
642509,20012974,Thembekile Chantelle,Bahadur,05.10.1963,75 Walnut Road,Johannesburg,"2116,31464590285",ZA,C1,21158990,580771,no_mail_available,FG-9-ZA-85 - Shopfloor,q5734330,410051,direct,1412323,Contractor
676901,20012974,Tshegofatso Septmber,Bahadur,05.10.1963,9 Cypress Crescent,Midrand,"2116,46814979607",ZA,C1,21105699,454742,no_mail_available,"TX-R-451 - Short Track, Dyn. Perf., Leak Tst., Off.",q3011853,410040,indirect,1160415,Contractor
684597,20012974,Tshisamphiri Caiphus,Bahadur,17.10.1963,42 Alder Drive,Sandton,"2116,62165368928",ZA,C1,21158979,628669,no_mail_available,FG-9-ZA-72 - Quality Management,q0816763,410033,indirect,1135389,Contractor
684597,20012974,William Peace Drever,Bahula,17.10.1963,30 Hickory Lane,Randburg,"2116,7751575825",ZA,C1,21158979,628669,no_mail_available,FG-9-ZA-72 - Quality Management,q9421776,130F01,direct,19000519,Specialist: Production Engineer         
676909,20012974,Azwitevhelwi Israel,Bailey,27.10.1963,94 Juniper Street,Johannesburg,"2116,92866147571",ZA,C1,21105698,581011,no_mail_available,"TX-R-450 - Test Line, Finish, F2",q6566112,410043,indirect,1239263,Contractor
583950,20012974,Christiaan Coenraad,Bailey,18.11.1963,18 Dogwood Avenue,Midrand,"2117,08216536892",ZA,C1,21158955,581927,no_mail_available,"FG-9-ZA-40 - Personnel Economics, HR Data Management",q9254036,410044,direct,1161608,Contractor
583950,20012974,Christiaan Coenraad,Bailey,18.11.1963,66 Palm Road,Randburg,"2117,23566926214",ZA,C1,21158955,581927,no_mail_available,"FG-9-ZA-40 - Personnel Economics, HR Data Management",q1547933,410036,indirect,1161053,Contractor
618533,20012974,Damian Mark Ricardo,Bailey,21.11.1963,51 Olive Street,Sandton,"2117,38917315535",ZA,C1,21158953,378217,no_mail_available,"FG-9-ZA-38 - Fin.Planning,Consolidation&Reporting",q3131416,410032,direct,1161052,Contractor
618533,20012974,Daniel Moji Machadu,Baker,28.11.1963,7 Redwood Lane,Johannesburg,"2117,54267704857",ZA,C1,21158953,378217,no_mail_available,"FG-9-ZA-38 - Fin.Planning,Consolidation&Reporting",q8787021,130P00,direct,1139454,Specialist: Projects
462137,20012974,Derrick Tshegofatso,Baker,28.11.1963,59 Beech Drive,Midrand,"2117,69618094178",ZA,C1,21158961,462189,no_mail_available,FG-9-ZA-50 - Retail Customer Touchpoints,q2367616,410030,direct,1147373,Contractor
20019177,20012974,Didimalang Caroline,Balanco,10.12.1963,83 Cypress Road,Sandton,"2117,849684835",ZA,C1,21148335,685499,no_mail_available,PL-AP-ZA-40 - Health Management,q4803208,410076,indirect,1162275,Contractor
20016405,20012974,Dietmar Horst Roman,Balanco,13.12.1963,24 Hawthorn Street,Randburg,"2118,00318872821",ZA,C1,21133442,20014824,no_mail_available,FG-776 - Enabling South Africa,q1754005,140F21,direct,19001016,Quality Coordinator
674093,20012974,Dietmar Horst Roman,Balezi,13.12.1963,37 Linden Avenue,Johannesburg,"2118,15669262143",ZA,C1,21105665,583037,no_mail_available,"TX-R-162 - Warehouse Operations Build 40,55,80",q9972054,410032,direct,1162605,Contractor
20014372,20012974,Echardt De Roulette,Balezi,16.12.1963,72 Maple Crescent,Midrand,"2118,31019651464",ZA,C1,21158931,628980,no_mail_available,FG-9-ZA-11 - Enterprise Data Platforms,q0189828,410061,direct,1400272,Contractor
606433,20012974,Echardt De Roulette,Balibali,19.12.1963,15 Fir Lane,Randburg,"2118,46370040786",ZA,C1,21158933,582352,no_mail_available,FG-9-ZA-13 - Digital Vehicle File,q7540274,410050,direct,1163043,Contractor
606433,20012974,Fulufhelo Elizabeth,Balibali,19.12.1963,17 Rose Avenue,Johannesburg,"2118,61720430107",ZA,C1,21158933,582352,no_mail_available,FG-9-ZA-13 - Digital Vehicle File,q5178657,110F15,direct,1161576,Associate
634920,20012974,Fulufhelo Elizabeth,Baloi,22.12.1963,50 Maple Street,Sandton,"2118,77070819429",ZA,C1,21158932,659154,no_mail_available,FG-9-ZA-12 - Enterprise Data Services,q5044243,430002,direct,1163045,Contractor
634920,20012974,Gonaseelan Sadasiva,Baloi,20.01.1964,92 Oak Drive,Randburg,"2118,9242120875",ZA,C1,21158932,659154,no_mail_available,FG-9-ZA-12 - Enterprise Data Services,q3779329,420004,indirect,1285951,Contractor
20014372,20012974,Goodwill Khayelihle,Baloi,20.01.1964,28 Kingfisher Lane,Johannesburg,"2119,07771598072",ZA,C1,21158931,,no_mail_available,FG-9-ZA-11 - Enterprise Data Platforms,q0664207,410037,indirect,1163040,Contractor
20014372,20012974,Herbert Magopurutse,Baloyi,30.01.1964,61 Willow Road,Midrand,"2119,23121987393",ZA,C1,21158931,628980,no_mail_available,FG-9-ZA-11 - Enterprise Data Platforms,q8816764,410031,indirect,1133989,Contractor
394201,20012974,Herbert Magopurutse,Baloyi,30.01.1964,107 Cedar Crescent,Randburg,"2119,38472376714",ZA,C1,21138511,581546,no_mail_available,"TX-R-433 - Rear., Front., Exh., Underb., Doors Pre.",q7802199,410021,direct,1285942,Contractor
582150,20012974,Isabella Elizabetha,Baloyi,02.03.1964,17 Rose Avenue,Johannesburg,"2119,53822766036",ZA,C1,21140256,581473,no_mail_available,FG-777 - Services South Africa Logistics,q4615006,410041,direct,1163041,Contractor
582150,20012974,Isabella Elizabetha,Baloyi,02.03.1964,50 Maple Street,Sandton,"2119,69173155357",ZA,C1,21140256,581473,no_mail_available,FG-777 - Services South Africa Logistics,q8743802,300005,indirect,19000716,Specialist: Finance
582166,20012974,Johannah Mmamollefe,Baloyi,06.04.1964,92 Oak Drive,Randburg,"2119,84523544679",ZA,C1,21158990,580771,no_mail_available,FG-9-ZA-85 - Shopfloor,q5164243,120F08,direct,19000571,Specialist: QMT Purchased Parts
633913,20012974,Kamogelo Archiebald,Baloyi,21.04.1964,28 Kingfisher Lane,Johannesburg,"2119,99873934",ZA,C1,21158958,680061,no_mail_available,"FG-9-ZA-43 - Purchasing, Supplier Network",q5152244,410034,direct,1365605,Contractor
633913,20012974,Kau Timothy Stanley,Baloyi,21.04.1964,61 Willow Road,Midrand,"2120,15224323322",ZA,C1,21158958,680061,no_mail_available,"FG-9-ZA-43 - Purchasing, Supplier Network",q7492836,410014,indirect,1134052,Contractor
431463,20012974,Kearabilwe Prudence,Baloyi,27.04.1964,107 Cedar Crescent,Randburg,"2120,30574712643",ZA,C1,21163902,581937,no_mail_available,"FG-9-ZA-33 - Finance Integration, Veh. Invoicing CoR",q9171815,160P04,indirect,1317439,Specialist: Validation and Integration
431463,20012974,Keatlaretswe Joseph,Baloyi,27.04.1964,39 Birch Street,Sandton,"2120,45925101965",ZA,C1,21163902,581937,no_mail_available,"FG-9-ZA-33 - Finance Integration, Veh. Invoicing CoR",q8495258,140F01,direct,1171678,Specialist: Quality Engineer
20015157,20012974,Kegomoditswe Lesiba,Baloyi,31.05.1964,83 Elm Avenue,Johannesburg,"2120,61275491286",ZA,G6,21076291,457964,no_mail_available,SF3-ZA-F-1 - Accounting,q1853137,410037,direct,1163377,Contractor
20009273,20012974,Kelebogile Prudence,Baloyi,02.06.1964,14 Pine Lane,Midrand,"2120,76625880608",ZA,C1,21158937,426391,no_mail_available,FG-9-ZA-17 - Software Development Platform,q2324625,201001,direct,19000235,"Spec., Marketing (Customer Support)"
20009273,20012974,Keorapetse Hendrick,Baloyi,02.06.1964,70 Aspen Road,Sandton,"2120,91976269929",ZA,C1,21158937,426391,no_mail_available,FG-9-ZA-17 - Software Development Platform,q0130968,410063,direct,1164305,Contractor
606910,20012974,Ketshwaretswe Peter,Baloyi,09.06.1964,46 Fir Street,Randburg,"2121,07326659251",ZA,C1,21163908,644669,no_mail_available,"FG-9-ZA-87 - IoT a. Edge,Autonomous Transport Systems",q4803971,201001,direct,1217809,"SP: ARC Retail & Operations,Homologation"
606910,20012974,Lehlohonolo Quinton,Baloyi,09.06.1964,34 Spruce Drive,Johannesburg,"2121,22677048572",ZA,C1,21163908,644669,no_mail_available,"FG-9-ZA-87 - IoT a. Edge,Autonomous Transport Systems",q5902347,300005,indirect,19000094,Manager: Brand Profitability
20019206,20012974,Letlhage Keatlegile,Baloyi,03.07.1964,93 Chestnut Avenue,Midrand,"2121,38027437894",ZA,C1,21128342,557082,no_mail_available,C3-ZA-F-C - Compliance,q3665242,410036,indirect,1133983,Contractor
514763,20012974,Lloyd Alexandre Ben,Baloyi,03.07.1964,58 Poplar Lane,Randburg,"2121,53377827215",ZA,C1,21105666,583395,no_mail_available,"TX-R-164 - Warehouse, Operations Buildings 58, 85",q4803505,410021,indirect,1165525,Contractor
583888,20012974,Lloyd Alexandre Ben,Baloyi,15.07.1964,22 Magnolia Street,Sandton,"2121,68728216536",ZA,A1,21158956,642923,no_mail_available,"FG-9-ZA-41 - Talent Management, Payroll and Benefits",q7067139,410093,direct,1165370,Contractor
